level_0,index,PI,YEAR,Trial,TRIAL_SHORT,Location,LOC_SHORT,Trt,Reps,Plots,SAMPLING,Trt1,Rep1,Plot,LABEL
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,20,1,120,Clx24-ASHB-22-CB-120
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,21,1,121,Clx24-ASHB-22-CB-121
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,22,1,122,Clx24-ASHB-22-CB-122
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,23,1,123,Clx24-ASHB-22-CB-123
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,24,1,124,Clx24-ASHB-22-CB-124
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,25,1,125,Clx24-ASHB-22-CB-125
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,26,1,126,Clx24-ASHB-22-CB-126
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,27,1,127,Clx24-ASHB-22-CB-127
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,28,1,128,Clx24-ASHB-22-CB-128
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,29,1,129,Clx24-ASHB-22-CB-129
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,30,1,130,Clx24-ASHB-22-CB-130
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,31,1,131,Clx24-ASHB-22-CB-131
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,32,1,132,Clx24-ASHB-22-CB-132
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,33,1,133,Clx24-ASHB-22-CB-133
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,34,1,134,Clx24-ASHB-22-CB-134
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,35,1,135,Clx24-ASHB-22-CB-135
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,36,1,136,Clx24-ASHB-22-CB-136
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,37,1,137,Clx24-ASHB-22-CB-137
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,38,1,138,Clx24-ASHB-22-CB-138
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,39,1,139,Clx24-ASHB-22-CB-139
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,40,1,140,Clx24-ASHB-22-CB-140
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,41,1,141,Clx24-ASHB-22-CB-141
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,42,1,142,Clx24-ASHB-22-CB-142
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,43,1,143,Clx24-ASHB-22-CB-143
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,44,1,144,Clx24-ASHB-22-CB-144
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,45,1,145,Clx24-ASHB-22-CB-145
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,46,1,146,Clx24-ASHB-22-CB-146
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,47,1,147,Clx24-ASHB-22-CB-147
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,48,1,148,Clx24-ASHB-22-CB-148
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,1,2,201,Clx24-ASHB-22-CB-201
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,2,2,202,Clx24-ASHB-22-CB-202
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,3,2,203,Clx24-ASHB-22-CB-203
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,4,2,204,Clx24-ASHB-22-CB-204
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,5,2,205,Clx24-ASHB-22-CB-205
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,6,2,206,Clx24-ASHB-22-CB-206
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,7,2,207,Clx24-ASHB-22-CB-207
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,8,2,208,Clx24-ASHB-22-CB-208
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,9,2,209,Clx24-ASHB-22-CB-209
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,10,2,210,Clx24-ASHB-22-CB-210
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,11,2,211,Clx24-ASHB-22-CB-211
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,12,2,212,Clx24-ASHB-22-CB-212
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,13,2,213,Clx24-ASHB-22-CB-213
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,14,2,214,Clx24-ASHB-22-CB-214
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,15,2,215,Clx24-ASHB-22-CB-215
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,16,2,216,Clx24-ASHB-22-CB-216
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,17,2,217,Clx24-ASHB-22-CB-217
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,18,2,218,Clx24-ASHB-22-CB-218
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,19,2,219,Clx24-ASHB-22-CB-219
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,20,2,220,Clx24-ASHB-22-CB-220
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,21,2,221,Clx24-ASHB-22-CB-221
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,22,2,222,Clx24-ASHB-22-CB-222
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,23,2,223,Clx24-ASHB-22-CB-223
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,24,2,224,Clx24-ASHB-22-CB-224
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,25,2,225,Clx24-ASHB-22-CB-225
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,26,2,226,Clx24-ASHB-22-CB-226
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,27,2,227,Clx24-ASHB-22-CB-227
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,28,2,228,Clx24-ASHB-22-CB-228
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,29,2,229,Clx24-ASHB-22-CB-229
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,30,2,230,Clx24-ASHB-22-CB-230
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,31,2,231,Clx24-ASHB-22-CB-231
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,32,2,232,Clx24-ASHB-22-CB-232
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,33,2,233,Clx24-ASHB-22-CB-233
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,34,2,234,Clx24-ASHB-22-CB-234
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,35,2,235,Clx24-ASHB-22-CB-235
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,36,2,236,Clx24-ASHB-22-CB-236
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,37,2,237,Clx24-ASHB-22-CB-237
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,38,2,238,Clx24-ASHB-22-CB-238
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,39,2,239,Clx24-ASHB-22-CB-239
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,40,2,240,Clx24-ASHB-22-CB-240
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,41,2,241,Clx24-ASHB-22-CB-241
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,42,2,242,Clx24-ASHB-22-CB-242
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,43,2,243,Clx24-ASHB-22-CB-243
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,44,2,244,Clx24-ASHB-22-CB-244
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,45,2,245,Clx24-ASHB-22-CB-245
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,46,2,246,Clx24-ASHB-22-CB-246
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,47,2,247,Clx24-ASHB-22-CB-247
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,48,2,248,Clx24-ASHB-22-CB-248
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,1,3,301,Clx24-ASHB-22-CB-301
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,2,3,302,Clx24-ASHB-22-CB-302
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,3,3,303,Clx24-ASHB-22-CB-303
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,4,3,304,Clx24-ASHB-22-CB-304
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,5,3,305,Clx24-ASHB-22-CB-305
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,6,3,306,Clx24-ASHB-22-CB-306
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,7,3,307,Clx24-ASHB-22-CB-307
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,8,3,308,Clx24-ASHB-22-CB-308
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,9,3,309,Clx24-ASHB-22-CB-309
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,10,3,310,Clx24-ASHB-22-CB-310
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,11,3,311,Clx24-ASHB-22-CB-311
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,12,3,312,Clx24-ASHB-22-CB-312
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,13,3,313,Clx24-ASHB-22-CB-313
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,14,3,314,Clx24-ASHB-22-CB-314
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,15,3,315,Clx24-ASHB-22-CB-315
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,16,3,316,Clx24-ASHB-22-CB-316
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,17,3,317,Clx24-ASHB-22-CB-317
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,18,3,318,Clx24-ASHB-22-CB-318
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,19,3,319,Clx24-ASHB-22-CB-319
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,20,3,320,Clx24-ASHB-22-CB-320
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,21,3,321,Clx24-ASHB-22-CB-321
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,22,3,322,Clx24-ASHB-22-CB-322
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,23,3,323,Clx24-ASHB-22-CB-323
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,24,3,324,Clx24-ASHB-22-CB-324
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,25,3,325,Clx24-ASHB-22-CB-325
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,26,3,326,Clx24-ASHB-22-CB-326
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,27,3,327,Clx24-ASHB-22-CB-327
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,28,3,328,Clx24-ASHB-22-CB-328
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,29,3,329,Clx24-ASHB-22-CB-329
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,30,3,330,Clx24-ASHB-22-CB-330
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,31,3,331,Clx24-ASHB-22-CB-331
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,32,3,332,Clx24-ASHB-22-CB-332
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,33,3,333,Clx24-ASHB-22-CB-333
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,34,3,334,Clx24-ASHB-22-CB-334
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,35,3,335,Clx24-ASHB-22-CB-335
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,36,3,336,Clx24-ASHB-22-CB-336
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,37,3,337,Clx24-ASHB-22-CB-337
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,38,3,338,Clx24-ASHB-22-CB-338
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,39,3,339,Clx24-ASHB-22-CB-339
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,40,3,340,Clx24-ASHB-22-CB-340
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,41,3,341,Clx24-ASHB-22-CB-341
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,42,3,342,Clx24-ASHB-22-CB-342
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,43,3,343,Clx24-ASHB-22-CB-343
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,44,3,344,Clx24-ASHB-22-CB-344
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,45,3,345,Clx24-ASHB-22-CB-345
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,46,3,346,Clx24-ASHB-22-CB-346
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,47,3,347,Clx24-ASHB-22-CB-347
0,0,Lollato,22,Chloride (2) x variety (24),Clx24,Ashland Bottoms,ASHB,48,3,144,CB,48,3,348,Clx24-ASHB-22-CB-348
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,1,1,101,Clx2V-ASHB-22-F6-101
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,2,1,102,Clx2V-ASHB-22-F6-102
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,3,1,103,Clx2V-ASHB-22-F6-103
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,4,1,104,Clx2V-ASHB-22-F6-104
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,1,2,201,Clx2V-ASHB-22-F6-201
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,2,2,202,Clx2V-ASHB-22-F6-202
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,3,2,203,Clx2V-ASHB-22-F6-203
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,4,2,204,Clx2V-ASHB-22-F6-204
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,1,3,301,Clx2V-ASHB-22-F6-301
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,2,3,302,Clx2V-ASHB-22-F6-302
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,3,3,303,Clx2V-ASHB-22-F6-303
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,4,3,304,Clx2V-ASHB-22-F6-304
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,1,4,401,Clx2V-ASHB-22-F6-401
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,2,4,402,Clx2V-ASHB-22-F6-402
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,3,4,403,Clx2V-ASHB-22-F6-403
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F6,4,4,404,Clx2V-ASHB-22-F6-404
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,1,1,101,Clx2V-ASHB-22-F105-101
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,2,1,102,Clx2V-ASHB-22-F105-102
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,3,1,103,Clx2V-ASHB-22-F105-103
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,4,1,104,Clx2V-ASHB-22-F105-104
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,1,2,201,Clx2V-ASHB-22-F105-201
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,2,2,202,Clx2V-ASHB-22-F105-202
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,3,2,203,Clx2V-ASHB-22-F105-203
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,4,2,204,Clx2V-ASHB-22-F105-204
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,1,3,301,Clx2V-ASHB-22-F105-301
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,2,3,302,Clx2V-ASHB-22-F105-302
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,3,3,303,Clx2V-ASHB-22-F105-303
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,4,3,304,Clx2V-ASHB-22-F105-304
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,1,4,401,Clx2V-ASHB-22-F105-401
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,2,4,402,Clx2V-ASHB-22-F105-402
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,3,4,403,Clx2V-ASHB-22-F105-403
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,F105,4,4,404,Clx2V-ASHB-22-F105-404
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,1,1,101,Clx2V-ASHB-22-HI-101
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,2,1,102,Clx2V-ASHB-22-HI-102
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,3,1,103,Clx2V-ASHB-22-HI-103
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,4,1,104,Clx2V-ASHB-22-HI-104
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,1,2,201,Clx2V-ASHB-22-HI-201
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,2,2,202,Clx2V-ASHB-22-HI-202
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,3,2,203,Clx2V-ASHB-22-HI-203
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,4,2,204,Clx2V-ASHB-22-HI-204
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,1,3,301,Clx2V-ASHB-22-HI-301
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,2,3,302,Clx2V-ASHB-22-HI-302
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,3,3,303,Clx2V-ASHB-22-HI-303
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,4,3,304,Clx2V-ASHB-22-HI-304
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,1,4,401,Clx2V-ASHB-22-HI-401
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,2,4,402,Clx2V-ASHB-22-HI-402
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,3,4,403,Clx2V-ASHB-22-HI-403
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,HI,4,4,404,Clx2V-ASHB-22-HI-404
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,1,1,101,Clx2V-ASHB-22-CB-101
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,2,1,102,Clx2V-ASHB-22-CB-102
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,3,1,103,Clx2V-ASHB-22-CB-103
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,4,1,104,Clx2V-ASHB-22-CB-104
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,1,2,201,Clx2V-ASHB-22-CB-201
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,2,2,202,Clx2V-ASHB-22-CB-202
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,3,2,203,Clx2V-ASHB-22-CB-203
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,4,2,204,Clx2V-ASHB-22-CB-204
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,1,3,301,Clx2V-ASHB-22-CB-301
1,1,Lollato,22,Cl x 2 varieties,Clx2V,Ashland Bottoms,ASHB,4,4,16,CB,2,3,302,Clx2V-ASHB-22-CB-302
